id,song,artists,album,date,time,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,uri,duplicates,uri0,uri1,Eminem,Nate Dogg,Travis Scott,Kendrick Lamar,Offset,Metro Boomin,Cardi B,Bad Bunny,J Balvin,Megan Thee Stallion,Calvin Harris,Ellie Goulding,Rage Against The Machine,Hensonn,Flo Rida,Sia,Linkin Park,Pop Smoke,Rihanna,Playboi Carti,Skrillex,Galantis,Pierce The Veil,Kellin Quinn,Wiz Khalifa,Limp Bizkit,Ski Mask The Slump God,Y2K,bbno$,Camila Cabello,DaBaby,Mustard,Migos,Jack Harlow,jetsonmade,Tyga,Lil Uzi Vert,A$AP Ferg,Freddie Dredd,Bobby Shmurda,Roy Jones Jr.,Mr Magic,Trouble,Three Days Grace,Lil Jon & The East Side Boyz,Ying Yang Twins,Drake,Future,Kanye West,Lil Pump,Nicki Minaj,Marilyn Manson,Pitbull,T-Pain,JVLA,DJ Scheme,Danny Towers,Lil Yachty,Thousand Foot Krutch,Jay Rock,James Blake,G-Eazy,A$AP Rocky,AFI,DJ Snake,Lil Jon,G-Unit,Alan Walker,Julie Bergan,K-391,SEUNGRI,21 Savage,Chris Brown,Lil Wayne,Busta Rhymes,Desiigner,Big Sean,Sage The Gemini,Lookas,Meek Mill,Gucci Mane,Audioslave,French Montana,Trinidad James,ScHoolboy Q,Missy Elliott,David Guetta,Seether,JID,SAYGRACE,Only The Family,Lil Durk,MC Eiht,B.o.B,2 Chainz,D12,Bullet For My Valentine,"Tyler, The Creator",42 Dugg,Deorro,Ciara,Petey Pablo,Ludacris,Diplo,Zhavia,Paramore,Sean Paul,YG,Jon Z,Logic,Usher,Ghostemane,PHARAOH,Saudi,Rise Against,Showtek,VASSY,Coheed and Cambria,Yung Joc,Nitti,Disturbed,Birdy Nam Nam,Lord Flacko,KT Tunstall,Tony Igy,Denzel Curry,Gizzle,Bren Joy,Jeezy,Akon,Ne-Yo,Vince Staples,Damian Marley,Yellow Claw,SHAED,Jauz,T.I.,J. Cole,NAV,K.I.Z,Sound M.O.B.,Tory Lanez,Dappy,Ay Em,M.O.P.,Teflon,Remi Martin,Brooks,Loote,Korn,Tiësto,KSHMR,Hollywood Undead,Bebe Rexha,Yo Gotti,YBN Nahmir,Snoop Dogg,B-Real,Trey Songz,Elvis Crespo,ZHU,THEY.,Steve Aoki,Chris Lake,Tujamo,Kid Ink,Dillon Francis,Rick Ross,benny blanco,Dzeko & Torres,Delaney Jane,2Pac,The Notorious B.I.G.,DJ Nelson,Jose De Las Heras,Alejandro Armes,Babywine,Alberto Stylee,Sirah,Kid Cudi,Crookers,Dua Lipa,BLACKPINK,Skindred,LL COOL J,KYLE,K CAMP,Rich The Kid,XXXTENTACION,Travis Barker,Pardison Fontaine,VIC MENSA,TroyBoi,Nina Sky,JAY-Z,Swizz Beatz,Nickelback,Tech N9ne,Layto,Aminé,Anne-Marie,Charlie Puth,Jack Ü,Kiesza,The Tech Thieves,One True God,Papa Roach,Skillet,Billy Talent,Dave East,Drowning Pool,KB,Icona Pop,zebrahead,Example,The Prodigy,Pendulum,Rich Brian,EARTHGANG,Young M.A,Peking Duk,DEV,Redman,Method Man,DMX,Ghostface Killah,Raekwon,RZA,Inspectah Deck,Cappadonna,Jackpot Scotty Wotty,U-God,Masta Killa,GZA,Habstrakt,Krewella,Breaking Benjamin,Apashe,INSTASAMKA,Feder,Alex Aiono,Red,We Are Loud,Sonny Wilson,Blueface,Green Day,Young Bombs,Darius Rucker,Ed Sheeran,Nyla,Kranium,Major Lazer,Iggy Azalea,PNAU,Young Money,NGHTMRE,MORGENSHTERN,SLAVA MARLOW,Young Thug,Vicetone,Haley Reinhart,Ace Hood,PRETTYMUCH,Pusha T,Hardwell,Mitch Crown,BLVK JVCK,Riot Ten,$teven Cannon,Vato Gonzalez,Scrufizzer,Lupe Fiasco,Yogi,Moody Good,Trollphace,Chiodos,Wolfmother,Black Eyed Peas,Jeon,Anitta,Ida Corr,Fedde Le Grand,QUE.,BROCKHAMPTON,Obie Trice,Bobby Creekwater,Timmy Trumpet,STARX,Wax Motif,Taiki Nulight,Dreamville,Cozz,REASON,Childish Major,Bruno Mars,Mystic,Ayden,TNGHT,Lunice,Hudson Mohawke,Lena Leon,Escape the Fate,Blac Youngsta,BlocBoy JB,H&D,The Bloody Beetroots,Loud Luxury,anders,Creek Boyz,JOYRYDE,Jason Derulo,Asking Alexandria,Christopher Garrett,La Roux,Sonny Moore,Far East Movement,Sidney Samson,R3HAB,Sofia Carson,Valentino Khan,New Boyz,The Cataracs,Armin van Buuren,Nicky Romero,Ifimay,B3nte,Badjack,Marshmello,Khalid,Slushii,Swedish House Mafia,Knife Party,Good Times Ahead,Rae Sremmurd,Swae Lee,Slim Jxmmi,Lil Keed,Borgore,Juicy J,Fabian Mazur,Snavs,LNY TNZ,Waka Flocka Flame,Kat Nestel,Wyclef Jean,Wale,Jordan Powers,Bekah Novi,Dr. Fresch,Chetta,Collin McLoughlin,KAZZANOVA,Marvelus Fame,Labrinth,LSD,The Aston Shuffle,Benny Benassi,Hedley,TJ Hickey,Gold,Katy Perry,Oliver Heldens,WHIPPED CREAM,Lil Xan,MadBliss,DJ Fixx,Bassnectar,Rodney P,The Biz,Dada Life,Family Force 5,Red Rat,dEVOLVE,Joe Moses,Builder,Cheat Codes,The Seige,50 Cent,deadmau5,Rob Swire,M.I.A.,Bok Nero,William Black,Fairlane,Dia Frampton,Mazare,Ashton Adams,4Korners,401 WST,Dom Vallie,Remy Ma,Anderson .Paak,The Moog,Alexcis,Kap G,Perto,Ravenna Golden,DJ Fresh,Dominique Young Unique,Flume,Carnage,ILOVEMAKONNEN,Julius Dreisig,Zeus X Crona,Global Dan,Arcangel,Quimico Ultra Mega,Cash Cash,Chrish,Martin Garrix,Dean Lewis,SWACQ,O.T. Genasis,Jasiah,Mesa,Albee Al,Healthy Chill,Benzi,QUIX,Baauer,Riff Raff,Mac Miller,So Dope,5ILVA,Headhunterz,Brennan Heart,Fox Stevenson,i SQUARE,Rawtek,Sum 41,Hampenberg,Alexander Brown,Shonie,Young Ash,Classified,Dimitri Vegas & Like Mike,Fatboy Slim,Bonde Do Role,Pin,Blue Stahli,Rich Homie Quan,KRS-One,Quavo,Bear Grillz,Peytn,Kraig Durco,Meter Mobb,Too $hort,DJ E-Money,Zoey Dollaz,The White Stripes,Cory Gunz,BTS,Willy William,6ix9ine,Murda Beatz,Post Malone,Axwell /\ Ingrosso,AlunaGeorge,Arion,CAZZETTE,The Game,House Of Pain,DeJ Loaf,Nause,G Yamazawa,Joshua Gunn,Kane Smego,Basshunter,Cozi Zuehlsdorff,Elliphant,Jovi Rockwell,Destructo,E-40,Getter,Natalie La Rose,Gerard Way,Zonderling,Don Diablo,Cordae,$uicideboy$,Jay Hardway,Pouya,Ty Dolla $ign,Smokepurpp,Enur,Natasja,A Day To Remember,Hoobastank,DJ Khaled,Fergie,Comethazine,Quinn,G-Eazy ft. Charlie Puth,Syn Cole,Avicii,Agnes,Vargas & Lagola,FLOYD WONDER,Andy Mineo,Lecrae,Killer Mike,Big Boi,The Chainsmokers,A-Trak,Milo & Otis,Rich Kidz,Fedde le Grand & Nicky Romero ft. Matthew Koma - Sparks (Vicetone Remix),blackbear,Ava Max,Nightcore,T Pain,Meiko,D!rty Palm,Waka Flocka,NK,OVERWERK,The Legion of Doom,DJ Spinking,Sickick; Young Joc; Jeremih,Imagine Dragons,50 Cent; Pop Smoke,Tyga; Fabolous; Young Jeezy; Meek Mill; Wale; T.I.,detroit hip hop,hip hop,rap,g funk,gangster rap,pop rap,west coast rap,slap house,conscious hip hop,atl hip hop,southern hip hop,trap,dance pop,pop,latin,reggaeton,trap latino,reggaeton colombiano,houston rap,trap queen,edm,electro house,house,progressive house,uk dance,electropop,indietronica,metropopolis,uk pop,alternative metal,alternative rock,funk metal,nu metal,political hip hop,rap metal,rap rock,rock,drift phonk,miami hip hop,australian dance,australian pop,post-grunge,brooklyn drill,barbadian pop,urban contemporary,plugg,pluggnb,brostep,complextro,electro,pop dance,tropical house,metalcore,modern rock,pop punk,pittsburgh rap,canadian hip hop,dark trap,vapor trap,post-teen pop,north carolina hip hop,cali rap,deep underground hip hop,kentucky hip hop,dream smp,melodic rap,philly rap,underground hip hop,aesthetic rap,phonk,nyc rap,canadian metal,canadian rock,atlanta bass,crunk,dirty south rap,old school atlanta hip hop,hip pop,canadian pop,toronto rap,chicago rap,emo rap,viral rap,queens hip hop,industrial,industrial metal,industrial rock,r&b,canadian ccm,christian alternative rock,christian rock,indie soul,uk alternative pop,indie pop rap,oakland hip hop,east coast hip hop,punk,screamo,skate punk,electronic trap,hardcore hip hop,norwegian pop,nordic house,k-pop,new orleans rap,viral trap,hyphy,bass trap,future bass,permanent wave,supergroup,virginia hip hop,big room,south african rock,chicago drill,drill,melodic metalcore,uk metalcore,welsh metal,detroit trap,melbourne bounce,melbourne bounce international,progressive electro house,moombahton,ninja,candy pop,pixie,pop emo,dancehall,reggaeton flow,dmv rap,contemporary r&b,south carolina hip hop,florida rap,russian emo rap,russian grime,russian hip hop,south african hip hop,chicago hardcore,chicago punk,hardcore punk,classic hardstyle,euphoric hardstyle,emo,electronica,filter house,new french touch,new rave,turntablism,acoustic pop,lilith,neo mellow,pop rock,scottish singer-songwriter,russian dance,chill r&b,indie r&b,reggae,reggae fusion,bass house,canadian trap,german hip hop,grime,uk hip hop,uk melodic rap,london rap,future house,pop edm,alt z,nyc pop,dutch edm,trance,indian edm,memphis hip hop,tennessee hip hop,alabama rap,latin pop,tropical,trap soul,deep groove house,canadian electropop,latin hip hop,perreo,ohio hip hop,fidget house,k-pop girl group,welsh rock,golden age hip hop,old school hip hop,pop r&b,upstate ny rap,battle rap,kansas city hip hop,modern alternative rock,portland hip hop,viral pop,dark clubbing,experimental bass,christian music,canadian punk,harlem hip hop,christian hip hop,swedish electropop,swedish synthpop,hip house,big beat,breakbeat,dance rock,hardcore techno,rave,dancefloor dnb,drum and bass,indonesian hip hop,psychedelic hip hop,alternative r&b,lgbtq+ hip hop,aussietronica,australian electropop,new jersey rap,wu fam,alternative hip hop,dubstep,filthstep,electra,melodic dubstep,zhenskiy rep,black americana,contemporary country,country,country road,basshall,australian hip hop,alternative dance,russian trap,atl trap,idol,boy band,dutch house,gaming dubstep,vapor twitch,deathstep,post-hardcore,progressive post-hardcore,australian psych,garage rock,modern blues rock,ritmo kombina,funk carioca,funk pop,pagode baiano,pop nacional,scandipop,deep house,disco house,vocal house,doujin,dutch r&b,glitch hop,wonky,purple sound,scottish electronic,scottish hip hop,uk bass,uk experimental electronic,dance-punk,canadian contemporary r&b,baltimore hip hop,trancecore,neo-synthpop,asian american hip hop,dutch trance,mississippi hip hop,classic dubstep,danish electronic,traprun,rawstyle,rap kreyol,indie poptimism,australian house,neon pop punk,pop quebecois,canadian electronic,nu skool breaks,bass music,old school dancehall,west coast trap,gaming edm,bronx hip hop,escape room,hungarian rock,chicano rap,hyperpop,australian indie,downtempo,sad rap,dembow,dominican pop,rap dominicano,trap dominicano,electropowerpop,sky room,new jersey underground rap,canadian pop punk,atlantic canada hip hop,canadian old school hip hop,underground rap,belgian dance,belgian edm,cyberpunk,future rock,blues rock,detroit rock,punk blues,k-pop boy group,francoton,dfw rap,swedish pop,north carolina roots,eurodance,europop,swedish indie pop,classic danish pop,danish hip hop,danish pop,deep tropical house,swedish idol pop,bossbeat,christian trap,ccm,worship,futuristic swag
55,'Till I Collapse,"Eminem, Nate Dogg",The Eminem Show,2002-05-26,297787,85,0.548,0.847,1.0,-3.237,1.0,0.186,0.0622,0.0,0.0816,0.1,171.447,spotify:track:4xkOaSrkexMciUUogZKVTS,"{'dup_id': -1, 'num_dup': 0}",spotify:track:4xkOaSrkexMciUUogZKVTS,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197,goosebumps,Travis Scott,Birds In The Trap Sing McKnight,2016-09-16,243837,84,0.841,0.728,7.0,-3.37,1.0,0.0484,0.0847,0.0,0.149,0.43,130.049,spotify:track:6gBFPUFcJLzWGx4lenP6h2,"{'dup_id': -1, 'num_dup': 0}",spotify:track:6gBFPUFcJLzWGx4lenP6h2,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
